,company,date
35882,LMAT,2010-03-05
35883,LMAT,2010-05-01
35884,LMAT,2010-07-29
35885,LMAT,2010-10-29
35886,LMAT,2011-03-01
35887,LMAT,2011-04-29
35888,LMAT,2011-07-29
35889,LMAT,2011-10-28
35890,LMAT,2012-02-28
35891,LMAT,2012-05-03
35892,LMAT,2012-08-01
35893,LMAT,2012-10-30
35894,LMAT,2013-02-27
35895,LMAT,2013-05-01
35896,LMAT,2013-10-30
35897,LMAT,2014-02-26
35898,LMAT,2014-07-30
35899,LMAT,2014-10-29
35900,LMAT,2015-02-26
35901,LMAT,2015-04-29
35902,LMAT,2015-07-29
35903,LMAT,2015-10-28
35904,LMAT,2016-02-25
35905,LMAT,2016-05-03
35906,LMAT,2016-07-28
35907,LMAT,2016-10-27
35908,LMAT,2017-02-22
35909,LMAT,2017-04-27
35910,LMAT,2017-07-28
35911,LMAT,2017-10-26
35912,LMAT,2018-02-22
35913,LMAT,2018-07-27
35914,LMAT,2019-02-20
35915,LMAT,2019-05-04
35916,LMAT,2019-07-25
35917,LMAT,2019-10-24
35918,LMAT,2020-02-07
35919,LMAT,2020-05-02
35920,LMAT,2021-02-28
35921,LMAT,2021-05-02
35922,LMAT,2021-07-31
35923,LMAT,2021-10-29
35924,LMAT,2022-02-24
35925,LMAT,2022-04-30
35926,LMAT,2022-07-30
35927,LMAT,2022-10-27
35928,LNTH,2014-11-13
35929,LNTH,2015-03-05
35930,LNTH,2015-05-06
35931,LNTH,2015-08-05
35932,LNTH,2015-11-05
35933,LNTH,2016-02-23
35934,LNTH,2016-05-03
35935,LNTH,2016-08-06
35936,LNTH,2016-11-02
35937,LNTH,2017-02-22
35938,LNTH,2017-05-03
35939,LNTH,2017-08-02
35940,LNTH,2017-11-04
35941,LNTH,2018-02-27
35942,LNTH,2018-05-03
35943,LNTH,2018-08-02
35944,LNTH,2018-10-31
35945,LNTH,2019-02-20
35946,LNTH,2019-04-30
35947,LNTH,2019-07-26
35948,LNTH,2019-11-01
35949,LNTH,2020-02-25
35950,LNTH,2020-07-31
35951,LNTH,2021-02-27
35952,LNTH,2021-05-09
35953,LNTH,2022-02-24
35954,LNTH,2022-04-29
35955,LNTH,2022-08-07
35956,LNTH,2022-11-06
35957,MASI,2008-04-30
35958,MASI,2008-08-05
35959,MASI,2008-10-28
35960,MASI,2009-03-04
35961,MASI,2009-05-06
35962,MASI,2009-08-05
35963,MASI,2009-11-04
35964,MASI,2010-02-17
35965,MASI,2010-05-05
35966,MASI,2010-08-04
35967,MASI,2010-11-03
35968,MASI,2011-02-16
35969,MASI,2011-05-04
35970,MASI,2011-08-10
35971,MASI,2011-10-26
35972,MASI,2012-02-15
35973,MASI,2012-05-03
35974,MASI,2012-08-02
35975,MASI,2012-11-02
35976,MASI,2013-02-15
35977,MASI,2013-05-03
35978,MASI,2013-08-01
35979,MASI,2013-10-31
35980,MASI,2014-02-14
35981,MASI,2014-05-01
35982,MASI,2014-08-07
35983,MASI,2014-10-30
35984,MASI,2015-02-18
35985,MASI,2015-05-07
35986,MASI,2015-08-05
35987,MASI,2015-11-06
35988,MASI,2016-02-24
35989,MASI,2016-05-05
35990,MASI,2016-08-04
35991,MASI,2016-11-03
35992,MASI,2017-02-15
35993,MASI,2017-05-04
35994,MASI,2017-08-03
35995,MASI,2017-10-31
35996,MASI,2018-02-28
35997,MASI,2018-05-02
35998,MASI,2018-08-02
35999,MASI,2018-11-01
36000,MASI,2019-02-27
36001,MASI,2019-05-07
36002,MASI,2019-08-01
36003,MASI,2019-10-31
36004,MASI,2020-02-20
36005,MASI,2020-07-29
36006,MASI,2021-02-23
36007,MASI,2021-04-26
36008,MASI,2022-02-15
36009,MASI,2022-05-03
36010,MASI,2022-08-09
36011,MASI,2022-11-08
36012,MCK,2007-07-27
36013,MCK,2007-10-31
36014,MCK,2008-05-06
36015,MCK,2008-07-24
36016,MCK,2009-01-27
36017,MCK,2009-05-05
36018,MCK,2009-07-29
36019,MCK,2009-10-28
36020,MCK,2010-01-27
36021,MCK,2010-05-04
36022,MCK,2010-07-30
36023,MCK,2010-10-27
36024,MCK,2011-02-01
36025,MCK,2011-05-04
36026,MCK,2011-07-29
36027,MCK,2011-10-26
36028,MCK,2012-01-31
36029,MCK,2012-05-01
36030,MCK,2012-07-27
36031,MCK,2012-10-25
36032,MCK,2013-02-01
36033,MCK,2013-05-08
36034,MCK,2013-07-26
36035,MCK,2013-10-24
36036,MCK,2014-01-31
36037,MCK,2014-05-13
36038,MCK,2014-07-31
36039,MCK,2014-10-29
36040,MCK,2015-02-06
36041,MCK,2015-05-13
36042,MCK,2015-07-30
36043,MCK,2015-10-29
36044,MCK,2016-01-28
36045,MCK,2016-05-05
36046,MCK,2016-07-28
36047,MCK,2016-10-28
36048,MCK,2017-01-26
36049,MCK,2017-05-19
36050,MCK,2017-07-27
36051,MCK,2017-10-26
36052,MCK,2018-02-01
36053,MCK,2018-05-24
36054,MCK,2018-07-26
36055,MCK,2018-10-25
36056,MCK,2019-02-01
36057,MCK,2019-05-08
36058,MCK,2019-07-31
36059,MCK,2019-10-30
36060,MCK,2020-02-04
36061,MCK,2020-05-20
36062,MCK,2020-08-03
36063,MCK,2020-11-03
36064,MCK,2021-02-02
36065,MCK,2021-05-06
36066,MCK,2022-02-02
36067,MCK,2022-05-05
36068,MCK,2022-08-03
36069,MCK,2022-11-01
36070,MD,2011-08-02
36071,MD,2011-11-01
36072,MD,2012-02-02
36073,MD,2012-05-03
36074,MD,2012-07-31
36075,MD,2012-11-01
36076,MD,2013-01-31
36077,MD,2013-05-02
36078,MD,2013-07-30
36079,MD,2013-10-31
36080,MD,2014-01-30
36081,MD,2014-05-01
36082,MD,2014-07-31
36083,MD,2014-10-30
36084,MD,2015-01-29
36085,MD,2015-05-03
36086,MD,2015-08-01
36087,MD,2015-10-29
36088,MD,2016-02-04
36089,MD,2016-04-28
36090,MD,2016-07-31
36091,MD,2016-10-30
36092,MD,2017-02-07
36093,MD,2017-05-07
36094,MD,2017-07-28
36095,MD,2017-11-01
36096,MD,2018-02-08
36097,MD,2018-05-07
36098,MD,2018-08-02
36099,MD,2018-11-01
36100,MD,2019-02-07
36101,MD,2019-05-03
36102,MD,2019-08-04
36103,MD,2019-11-01
36104,MD,2020-02-20
36105,MD,2020-05-10
36106,MD,2021-02-18
36107,MD,2021-05-07
36108,MD,2021-08-06
36109,MD,2021-10-28
36110,MD,2022-02-17
36111,MD,2022-05-01
36112,MD,2022-08-07
36113,MD,2022-11-06
36114,MDRX,2008-02-14
36115,MDRX,2008-05-01
36116,MDRX,2008-08-06
36117,MDRX,2009-01-09
36118,MDRX,2009-04-03
36119,MDRX,2009-07-21
36120,MDRX,2009-09-30
36121,MDRX,2010-01-12
36122,MDRX,2010-11-09
36123,MDRX,2011-02-16
36124,MDRX,2011-05-06
36125,MDRX,2011-11-04
36126,MDRX,2012-02-17
36127,MDRX,2012-08-09
36128,MDRX,2012-11-09
36129,MDRX,2013-02-20
36130,MDRX,2013-05-10
36131,MDRX,2013-08-09
36132,MDRX,2013-11-08
36133,MDRX,2014-02-21
36134,MDRX,2014-05-09
36135,MDRX,2014-08-08
36136,MDRX,2014-11-07
36137,MDRX,2015-02-27
36138,MDRX,2015-05-08
36139,MDRX,2015-08-05
36140,MDRX,2015-11-06
36141,MDRX,2016-02-19
36142,MDRX,2016-05-06
36143,MDRX,2016-08-05
36144,MDRX,2016-11-04
36145,MDRX,2017-02-17
36146,MDRX,2017-05-05
36147,MDRX,2017-08-04
36148,MDRX,2017-11-03
36149,MDRX,2018-02-16
36150,MDRX,2018-05-04
36151,MDRX,2018-08-03
36152,MDRX,2018-11-02
36153,MDRX,2019-02-22
36154,MDRX,2019-05-03
36155,MDRX,2019-08-09
36156,MDRX,2019-11-05
36157,MDRX,2020-03-03
36158,MDRX,2020-08-02
36159,MDRX,2021-02-25
36160,MDRX,2021-04-29
36161,MDRX,2021-08-08
36162,MDRX,2021-11-07
36163,MDRX,2022-08-07
36164,MDRX,2022-11-05
36165,MDT,2007-08-22
36166,MDT,2008-02-19
36167,MDT,2008-08-19
36168,MDT,2009-02-17
36169,MDT,2009-05-19
36170,MDT,2009-08-25
36171,MDT,2009-11-24
36172,MDT,2010-02-23
36173,MDT,2010-05-25
36174,MDT,2010-08-24
36175,MDT,2010-11-23
36176,MDT,2011-02-22
36177,MDT,2011-05-24
36178,MDT,2011-08-23
36179,MDT,2011-11-22
36180,MDT,2012-02-21
36181,MDT,2012-05-22
36182,MDT,2012-08-21
36183,MDT,2012-11-20
36184,MDT,2013-02-19
36185,MDT,2013-05-21
36186,MDT,2013-08-20
36187,MDT,2013-11-19
36188,MDT,2014-02-18
36189,MDT,2014-05-20
36190,MDT,2014-08-19
36191,MDT,2014-11-18
36192,MDT,2015-02-17
36193,MDT,2015-06-02
36194,MDT,2015-09-03
36195,MDT,2015-12-04
36196,MDT,2016-03-01
36197,MDT,2016-05-31
36198,MDT,2016-08-25
36199,MDT,2016-11-22
36200,MDT,2017-02-21
36201,MDT,2017-05-25
36202,MDT,2017-08-22
36203,MDT,2017-11-21
36204,MDT,2018-02-20
36205,MDT,2018-05-24
36206,MDT,2018-08-21
36207,MDT,2018-11-20
36208,MDT,2019-02-19
36209,MDT,2019-05-23
36210,MDT,2019-08-20
36211,MDT,2019-11-19
36212,MDT,2020-02-18
36213,MDT,2020-05-21
36214,MDT,2020-08-25
36215,MDT,2020-11-24
36216,MDT,2021-02-23
36217,MDT,2021-11-23
36218,MDT,2022-02-22
36219,MDT,2022-05-26
36220,MDT,2022-08-23
36221,ME,2021-08-13
36222,ME,2022-02-10
36223,ME,2022-05-26
36224,ME,2022-08-08
36225,ME,2022-11-07
36226,MMSI,2010-11-05
36227,MMSI,2013-02-22
36228,MMSI,2013-04-26
36229,MMSI,2013-08-01
36230,MMSI,2013-10-24
36231,MMSI,2014-02-25
36232,MMSI,2014-04-25
36233,MMSI,2014-07-30
36234,MMSI,2014-10-24
36235,MMSI,2015-02-25
36236,MMSI,2015-04-24
36237,MMSI,2015-07-24
36238,MMSI,2015-10-23
36239,MMSI,2016-02-23
36240,MMSI,2016-04-29
36241,MMSI,2016-07-28
36242,MMSI,2016-10-27
36243,MMSI,2017-02-22
36244,MMSI,2017-04-28
36245,MMSI,2017-07-27
36246,MMSI,2017-10-26
36247,MMSI,2018-03-01
36248,MMSI,2018-04-26
36249,MMSI,2018-07-24
36250,MMSI,2018-10-26
36251,MMSI,2019-02-27
36252,MMSI,2019-04-24
36253,MMSI,2019-07-26
36254,MMSI,2019-10-31
36255,MMSI,2020-02-25
36256,MMSI,2020-04-24
36257,MMSI,2021-02-24
36258,MMSI,2021-04-30
36259,MMSI,2021-07-31
36260,MMSI,2021-10-28
36261,MMSI,2022-02-26
36262,MMSI,2022-04-27
36263,MMSI,2022-07-28
36264,MMSI,2022-10-26
36265,MODV,2021-05-09
36266,MODV,2021-08-08
36267,MODV,2021-11-05
36268,MODV,2022-02-25
36269,MODV,2022-05-07
36270,MODV,2022-08-07
36271,MODV,2022-11-05
36272,MOH,2008-02-14
36273,MOH,2008-05-14
36274,MOH,2008-07-28
36275,MOH,2008-10-23
36276,MOH,2009-02-12
36277,MOH,2009-04-30
36278,MOH,2009-08-05
36279,MOH,2010-02-12
36280,MOH,2010-08-05
36281,MOH,2010-10-27
36282,MOH,2011-02-18
36283,MOH,2011-04-19
36284,MOH,2011-07-22
36285,MOH,2011-10-26
36286,MOH,2012-02-24
36287,MOH,2012-05-01
36288,MOH,2012-07-27
36289,MOH,2012-10-24
36290,MOH,2013-02-08
36291,MOH,2013-04-26
36292,MOH,2013-07-26
36293,MOH,2013-10-31
36294,MOH,2014-02-11
36295,MOH,2014-05-01
36296,MOH,2014-07-31
36297,MOH,2014-10-31
36298,MOH,2015-02-10
36299,MOH,2015-05-08
36300,MOH,2015-07-31
36301,MOH,2015-10-30
36302,MOH,2016-02-09
36303,MOH,2016-04-29
36304,MOH,2016-07-28
36305,MOH,2016-10-28
36306,MOH,2017-02-16
36307,MOH,2017-05-03
36308,MOH,2017-08-03
36309,MOH,2017-11-03
36310,MOH,2018-02-13
36311,MOH,2018-04-30
36312,MOH,2018-08-01
36313,MOH,2018-11-01
36314,MOH,2019-02-12
36315,MOH,2019-04-30
36316,MOH,2019-07-31
36317,MOH,2019-10-30
36318,MOH,2020-02-11
36319,MOH,2020-05-02
36320,MOH,2021-02-11
36321,MOH,2021-04-29
36322,MOH,2021-07-29
36323,MOH,2021-10-28
36324,MOH,2022-02-10
36325,MOH,2022-04-28
36326,MOH,2022-07-28
36327,MOH,2022-10-27
36328,MPLN,2021-03-10
36329,MPLN,2021-05-13
36330,MPLN,2021-08-07
36331,MPLN,2021-11-03
36332,MPLN,2022-02-17
36333,MPLN,2022-05-10
36334,MPLN,2022-08-07
36335,MPLN,2022-11-08
36336,NARI,2020-08-12
36337,NARI,2020-11-12
36338,NARI,2021-03-09
36339,NARI,2021-05-11
36340,NARI,2021-08-10
36341,NARI,2021-11-09
36342,NARI,2022-02-23
36343,NARI,2022-05-05
36344,NARI,2022-08-03
36345,NARI,2022-11-02
36346,NEOG,2008-01-03
36347,NEOG,2008-03-25
36348,NEOG,2008-10-14
36349,NEOG,2009-01-06
36350,NEOG,2009-07-21
36351,NEOG,2009-09-24
36352,NEOG,2009-12-18
36353,NEOG,2010-03-29
36354,NEOG,2010-07-20
36355,NEOG,2010-09-23
36356,NEOG,2011-01-05
36357,NEOG,2011-03-22
36358,NEOG,2011-07-27
36359,NEOG,2011-09-27
36360,NEOG,2011-12-22
36361,NEOG,2012-03-27
36362,NEOG,2012-07-24
36363,NEOG,2012-09-25
36364,NEOG,2012-12-20
36365,NEOG,2013-03-26
36366,NEOG,2013-07-23
36367,NEOG,2013-09-24
36368,NEOG,2013-12-19
36369,NEOG,2014-07-22
36370,NEOG,2014-12-18
36371,NEOG,2015-03-26
36372,NEOG,2015-07-21
36373,NEOG,2015-09-21
36374,NEOG,2015-12-21
36375,NEOG,2016-03-23
36376,NEOG,2016-07-19
36377,NEOG,2016-09-27
36378,NEOG,2016-12-21
36379,NEOG,2017-03-21
36380,NEOG,2017-07-19
36381,NEOG,2017-09-19
36382,NEOG,2018-01-03
36383,NEOG,2018-03-22
36384,NEOG,2018-07-17
36385,NEOG,2018-09-26
36386,NEOG,2018-12-21
36387,NEOG,2019-03-26
36388,NEOG,2019-07-23
36389,NEOG,2019-09-24
36390,NEOG,2019-12-23
36391,NEOG,2020-03-24
36392,NEOG,2020-07-21
36393,NEOG,2020-09-22
36394,NEOG,2020-12-22
36395,NEOG,2021-03-23
36396,NEOG,2021-07-20
36397,NEOG,2021-09-21
36398,NEOG,2022-07-26
36399,NEOG,2022-09-27
36400,NNOX,2021-03-02
36401,NNOX,2021-05-11
36402,NNOX,2021-08-10
36403,NNOX,2021-11-17
36404,NNOX,2022-03-31
36405,NNOX,2022-05-19
36406,NNOX,2022-08-16
36407,NNOX,2022-11-10
36408,NRC,2008-09-02
36409,NRC,2009-02-11
36410,NRC,2013-05-08
36411,NRC,2013-08-07
36412,NRC,2013-11-06
36413,NRC,2014-02-12
36414,NRC,2014-08-07
36415,NRC,2014-11-06
36416,NRC,2015-05-10
36417,NRC,2015-11-07
36418,NRC,2016-02-10
36419,NRC,2016-05-08
36420,NRC,2016-08-06
36421,NRC,2016-11-06
36422,NRC,2017-02-15
36423,NRC,2017-05-03
36424,NRC,2017-08-05
36425,NRC,2017-11-11
36426,NRC,2018-02-14
36427,NRC,2018-05-02
36428,NRC,2018-08-11
36429,NRC,2018-11-09
36430,NRC,2019-02-13
36431,NRC,2019-05-13
36432,NRC,2022-02-09
36433,NRC,2022-05-07
36434,NRC,2022-08-06
36435,NRC,2022-11-05
36436,NUVA,2009-10-21
36437,NUVA,2012-07-26
36438,NUVA,2012-10-24
36439,NUVA,2013-02-27
36440,NUVA,2013-05-01
36441,NUVA,2013-07-31
36442,NUVA,2013-10-30
36443,NUVA,2014-03-04
36444,NUVA,2014-04-30
36445,NUVA,2014-07-30
36446,NUVA,2014-10-31
36447,NUVA,2015-02-25
36448,NUVA,2015-05-05
36449,NUVA,2015-07-29
36450,NUVA,2015-10-28
36451,NUVA,2016-02-12
36452,NUVA,2016-04-27
36453,NUVA,2016-07-27
36454,NUVA,2016-10-26
36455,NUVA,2017-02-10
36456,NUVA,2017-04-26
36457,NUVA,2017-07-30
36458,NUVA,2017-10-25
36459,NUVA,2018-02-27
36460,NUVA,2018-05-02
36461,NUVA,2018-08-01
36462,NUVA,2018-10-31
36463,NUVA,2019-02-21
36464,NUVA,2019-05-02
36465,NUVA,2019-07-31
36466,NUVA,2019-10-31
36467,NUVA,2020-02-21
36468,NUVA,2020-05-07
36469,NUVA,2021-02-26
36470,NUVA,2021-05-05
36471,NUVA,2021-07-28
36472,NUVA,2021-11-09
36473,NUVA,2022-02-23
36474,NUVA,2022-05-04
36475,NUVA,2022-08-03
36476,NUVA,2022-11-09
36477,NVCR,2016-05-10
36478,NVCR,2016-07-28
36479,NVCR,2016-11-02
36480,NVCR,2017-02-23
36481,NVCR,2017-04-30
36482,NVCR,2017-07-31
36483,NVCR,2017-10-26
36484,NVCR,2018-02-22
36485,NVCR,2018-04-26
36486,NVCR,2018-07-26
36487,NVCR,2018-10-25
36488,NVCR,2019-02-28
36489,NVCR,2019-05-02
36490,NVCR,2019-07-25
36491,NVCR,2019-11-01
36492,NVCR,2020-02-27
36493,NVCR,2020-04-30
36494,NVCR,2021-02-25
36495,NVCR,2021-04-29
36496,NVCR,2021-07-29
36497,NVCR,2021-10-28
36498,NVCR,2022-02-24
36499,NVCR,2022-04-28
36500,NVCR,2022-07-28
36501,NVCR,2022-10-27
36502,NVRO,2015-08-09
36503,NVRO,2015-11-10
36504,NVRO,2016-03-01
36505,NVRO,2016-05-09
36506,NVRO,2016-08-09
36507,NVRO,2016-11-08
36508,NVRO,2017-02-24
36509,NVRO,2017-05-09
36510,NVRO,2017-08-08
36511,NVRO,2017-11-07
36512,NVRO,2018-02-23
36513,NVRO,2018-05-08
36514,NVRO,2018-08-04
36515,NVRO,2018-11-06
36516,NVRO,2019-02-22
36517,NVRO,2019-05-10
36518,NVRO,2019-08-10
36519,NVRO,2019-11-07
36520,NVRO,2020-02-26
36521,NVRO,2020-05-06
36522,NVRO,2021-02-24
36523,NVRO,2021-05-09
36524,NVRO,2021-08-05
36525,NVRO,2021-11-08
36526,NVRO,2022-02-23
36527,NVRO,2022-05-07
36528,NVRO,2022-08-06
36529,NVRO,2022-11-03
36530,NVST,2019-10-24
36531,NVST,2020-02-01
36532,NVST,2020-05-14
36533,NVST,2021-02-10
36534,NVST,2021-05-05
36535,NVST,2021-08-03
36536,NVST,2021-11-04
36537,NVST,2022-02-09
36538,NVST,2022-05-04
36539,NVST,2022-08-03
36540,NVST,2022-11-03
36541,NVTA,2015-11-06
36542,NVTA,2016-02-10
36543,NVTA,2016-05-10
36544,NVTA,2016-08-09
36545,NVTA,2016-11-08
36546,NVTA,2017-02-14
36547,NVTA,2017-05-08
36548,NVTA,2017-08-08
36549,NVTA,2017-11-07
36550,NVTA,2018-02-13
36551,NVTA,2018-05-10
36552,NVTA,2018-08-08
36553,NVTA,2018-11-08
36554,NVTA,2019-02-20
36555,NVTA,2019-05-08
36556,NVTA,2019-08-07
36557,NVTA,2019-11-07
36558,NVTA,2020-02-20
36559,NVTA,2020-05-06
36560,NVTA,2021-02-17
36561,NVTA,2021-05-05
36562,NVTA,2021-08-03
36563,NVTA,2021-11-08
36564,NVTA,2022-02-24
36565,NVTA,2022-05-03
36566,NVTA,2022-08-09
36567,NVTA,2022-11-08
36568,NXGN,2007-08-07
36569,NXGN,2008-02-06
36570,NXGN,2009-01-30
36571,NXGN,2012-07-26
36572,NXGN,2012-10-26
36573,NXGN,2013-01-24
36574,NXGN,2013-05-23
36575,NXGN,2013-07-25
36576,NXGN,2013-10-24
36577,NXGN,2014-01-24
36578,NXGN,2014-05-29
36579,NXGN,2014-07-24
36580,NXGN,2014-10-23
36581,NXGN,2015-01-22
36582,NXGN,2015-05-21
36583,NXGN,2015-07-24
36584,NXGN,2015-10-23
36585,NXGN,2016-01-29
36586,NXGN,2016-05-20
36587,NXGN,2016-07-31
36588,NXGN,2016-10-27
36589,NXGN,2017-01-26
36590,NXGN,2017-05-19
36591,NXGN,2017-08-01
36592,NXGN,2017-10-28
36593,NXGN,2018-01-26
36594,NXGN,2018-05-25
36595,NXGN,2018-08-01
36596,NXGN,2018-10-31
36597,NXGN,2019-01-24
36598,NXGN,2019-05-29
36599,NXGN,2019-10-24
36600,NXGN,2020-08-02
36601,NXGN,2021-01-27
36602,NXGN,2021-10-28
36603,NXGN,2022-01-25
36604,NXGN,2022-05-17
36605,NXGN,2022-07-26
36606,OM,2021-03-09
36607,OM,2021-05-09
36608,OM,2021-08-08
36609,OM,2021-11-03
36610,OM,2022-02-16
36611,OM,2022-05-04
36612,OM,2022-08-05
36613,OM,2022-11-08
36614,OMCL,2010-10-30
36615,OMCL,2013-02-01
36616,OMCL,2013-05-02
36617,OMCL,2013-08-02
36618,OMCL,2013-11-01
36619,OMCL,2014-02-05
36620,OMCL,2014-05-03
36621,OMCL,2014-08-01
36622,OMCL,2014-10-30
36623,OMCL,2015-02-04
36624,OMCL,2015-05-03
36625,OMCL,2015-07-31
36626,OMCL,2015-10-30
36627,OMCL,2016-02-05
36628,OMCL,2016-04-29
36629,OMCL,2016-08-01
36630,OMCL,2016-10-29
36631,OMCL,2017-02-16
36632,OMCL,2017-05-08
36633,OMCL,2017-07-30
36634,OMCL,2017-10-27
36635,OMCL,2018-02-02
36636,OMCL,2018-04-27
36637,OMCL,2018-07-27
36638,OMCL,2018-10-26
36639,OMCL,2019-02-08
36640,OMCL,2019-04-26
36641,OMCL,2019-07-26
36642,OMCL,2019-10-25
36643,OMCL,2020-02-07
36644,OMCL,2020-05-09
36645,OMCL,2021-02-01
36646,OMCL,2021-05-01
36647,OMCL,2021-07-31
36648,OMCL,2021-11-02
36649,OMCL,2022-02-15
36650,OMCL,2022-04-30
36651,OMCL,2022-08-07
36652,OMCL,2022-11-02
36653,OMI,2010-02-09
36654,OMI,2012-07-24
36655,OMI,2012-10-30
36656,OMI,2013-02-12
36657,OMI,2013-04-24
36658,OMI,2013-07-30
36659,OMI,2013-11-05
36660,OMI,2014-02-11
36661,OMI,2014-04-29
36662,OMI,2014-07-29
36663,OMI,2014-10-28
36664,OMI,2015-02-18
36665,OMI,2015-04-28
36666,OMI,2015-07-28
36667,OMI,2015-10-28
36668,OMI,2016-02-09
36669,OMI,2016-05-04
36670,OMI,2016-08-04
36671,OMI,2016-11-02
36672,OMI,2017-02-15
36673,OMI,2017-05-03
36674,OMI,2017-08-02
36675,OMI,2017-11-03
36676,OMI,2018-02-14
36677,OMI,2018-05-10
36678,OMI,2018-08-07
36679,OMI,2018-10-31
36680,OMI,2019-02-20
36681,OMI,2019-05-07
36682,OMI,2019-08-07
36683,OMI,2019-11-06
36684,OMI,2020-03-04
36685,OMI,2020-05-06
36686,OMI,2021-02-24
36687,OMI,2021-05-05
36688,OMI,2021-08-03
36689,OMI,2021-11-03
36690,OMI,2022-02-23
36691,OMI,2022-05-03
36692,OMI,2022-08-03
36693,OMI,2022-11-02
36694,ONEM,2020-03-19
36695,ONEM,2020-05-14
36696,ONEM,2021-02-25
36697,ONEM,2021-05-12
36698,ONEM,2021-08-05
36699,ONEM,2021-11-03
36700,ONEM,2022-02-23
36701,ONEM,2022-05-04
36702,OPCH,2020-03-06
36703,OPCH,2020-08-05
36704,OPCH,2021-03-11
36705,OPCH,2021-05-08
36706,OPCH,2022-02-23
36707,OPCH,2022-04-28
36708,OPCH,2022-07-27
36709,OPCH,2022-10-27
36710,OPK,2014-08-12
36711,OPK,2014-11-10
36712,OPK,2015-03-02
36713,OPK,2015-05-12
36714,OPK,2015-08-06
36715,OPK,2015-11-10
36716,OPK,2016-03-01
36717,OPK,2016-05-10
36718,OPK,2016-08-09
36719,OPK,2016-11-08
36720,OPK,2017-03-02
36721,OPK,2017-05-10
36722,OPK,2017-08-08
36723,OPK,2017-11-09
36724,OPK,2018-03-02
36725,OPK,2018-05-09
36726,OPK,2018-08-08
36727,OPK,2018-11-10
36728,OPK,2019-02-28
36729,OPK,2019-05-08
36730,OPK,2019-08-08
36731,OPK,2019-11-06
36732,OPK,2020-02-27
36733,OPK,2020-05-07
36734,OPK,2021-02-18
36735,OPK,2021-04-28
36736,OPK,2021-07-29
36737,OPK,2021-10-28
36738,OPK,2022-02-24
36739,OPK,2022-05-09
36740,OPK,2022-08-04
36741,OPK,2022-11-08
36742,OSH,2021-03-10
36743,OSH,2021-05-11
36744,OSH,2021-08-10
36745,OSH,2021-11-09
36746,OSH,2022-03-01
36747,OSH,2022-05-04
36748,OSH,2022-08-03
36749,OSH,2022-11-12
36750,PDCO,2008-02-25
36751,PDCO,2008-05-22
36752,PDCO,2009-02-19
36753,PDCO,2009-05-21
36754,PDCO,2009-08-20
36755,PDCO,2009-11-19
36756,PDCO,2010-02-19
36757,PDCO,2010-05-20
36758,PDCO,2010-08-26
36759,PDCO,2010-11-23
36760,PDCO,2011-02-24
36761,PDCO,2011-05-26
36762,PDCO,2011-08-25
36763,PDCO,2011-11-22
36764,PDCO,2012-02-23
36765,PDCO,2012-05-24
36766,PDCO,2012-08-23
36767,PDCO,2012-11-20
36768,PDCO,2013-02-21
36769,PDCO,2013-05-23
36770,PDCO,2013-08-22
36771,PDCO,2013-11-21
36772,PDCO,2014-02-20
36773,PDCO,2014-05-22
36774,PDCO,2014-08-21
36775,PDCO,2014-11-20
36776,PDCO,2015-02-19
36777,PDCO,2015-05-21
36778,PDCO,2015-08-27
36779,PDCO,2015-11-24
36780,PDCO,2016-02-25
36781,PDCO,2016-05-26
36782,PDCO,2016-08-25
36783,PDCO,2016-11-22
36784,PDCO,2017-02-23
36785,PDCO,2017-05-25
36786,PDCO,2017-08-24
36787,PDCO,2017-11-22
36788,PDCO,2018-03-01
36789,PDCO,2018-06-21
36790,PDCO,2018-08-30
36791,PDCO,2018-12-06
36792,PDCO,2019-02-28
36793,PDCO,2019-06-27
36794,PDCO,2019-08-29
36795,PDCO,2019-12-05
36796,PDCO,2020-02-27
36797,PDCO,2020-06-25
36798,PDCO,2020-09-03
36799,PDCO,2020-12-02
36800,PDCO,2021-03-03
36801,PDCO,2021-06-23
36802,PDCO,2021-09-02
36803,PDCO,2021-12-01
36804,PDCO,2022-03-02
36805,PDCO,2022-06-29
36806,PDCO,2022-09-01
36807,PEN,2016-05-10
36808,PEN,2016-08-10
36809,PEN,2016-11-04
36810,PEN,2017-03-01
36811,PEN,2017-05-10
36812,PEN,2017-08-11
36813,PEN,2017-11-11
36814,PEN,2018-02-28
36815,PEN,2018-05-12
36816,PEN,2018-08-08
36817,PEN,2018-11-06
36818,PEN,2019-02-27
36819,PEN,2019-05-11
36820,PEN,2019-08-07
36821,PEN,2019-11-09
36822,PEN,2020-02-26
36823,PEN,2020-05-10
36824,PEN,2021-02-23
36825,PEN,2021-05-04
36826,PEN,2021-08-09
36827,PEN,2021-11-03
36828,PEN,2022-02-22
36829,PEN,2022-05-03
36830,PEN,2022-08-07
36831,PEN,2022-11-06
36832,PGNY,2019-12-05
36833,PGNY,2020-03-06
36834,PGNY,2020-05-13
36835,PGNY,2021-02-24
36836,PGNY,2021-05-10
36837,PGNY,2021-08-08
36838,PGNY,2021-11-04
36839,PGNY,2022-02-28
36840,PGNY,2022-05-05
36841,PGNY,2022-08-07
36842,PGNY,2022-11-04
36843,PINC,2014-02-15
36844,PINC,2014-05-13
36845,PINC,2014-08-27
36846,PINC,2014-11-11
36847,PINC,2015-02-10
